"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2569E0469985E","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,1,2739.1,21.3,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 501",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,3227.3,151,903.2,1937.8,0,90.9,295.4,1403.2,66,392.7,842.5,0,39.5,128.4,96.7,4,31,54.8,0,2.7,8.2,"Électricité",1403.2,392.7,842.5,424,118.6,254.6,96.7,31,54.8,,,,,,,,,,,,,,,,,,,,,424,118.6,254.6,0,11.9,38.8,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E0459421W","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,1,2739.1,21.3,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 10",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,3231.5,151,905.4,1939,0,91.1,296,1405,65,393.7,843.1,0,39.6,128.7,96.9,4,31.1,54.8,0,2.7,8.2,"Électricité",1405,393.7,843.1,424.3,118.9,254.6,96.9,31.1,54.8,,,,,,,,,,,,,,,,,,,,,424.3,118.9,254.6,0,12,38.9,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E0459444T","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,1,2739.1,20.4,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 115",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,3140.1,153,856,1912.9,0,87.3,283.9,1365.3,66,372.2,831.7,0,38,123.4,94,4,29.4,54.1,0,2.6,7.9,"Électricité",1365.3,372.2,831.7,416.8,113.6,253.9,94,29.4,54.1,,,,,,,,,,,,,,,,,,,,,416.8,113.6,253.9,0,11.6,37.7,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2469E3314722C","2025-04-29","2024-09-19","2024-09-23","2024-09-24","2034-09-22",,,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","E","E","appartement",,"avant 1948","individuel","individuel",2.9,1,,1,,,,47.8,,"Moyenne","inférieur à 400m","H1c","69 Rue Pasteur 69007 Lyon","69","Rue Pasteur","Lyon","69007","69387","69","84","69387_5235_00069",842891.47,6518413.12,0.73,"adresse géocodée ban à l'adresse","69 rue Pasteur","LYON 07",69007,0,,,"24/IMO/0824","Etage 6","insuffisant",1,1,0,0,0,192.8,10.4,64.5,38.1,0,2.7,16.4,60.6,"insuffisante","insuffisante",,"insuffisante",,"très bonne","moyenne",1.34,9010.5,1099.3,0,1506.9,0,748.9,0,14648.3,306,12286.1,1741.5,0,204.6,416.1,14297.5,298,12286.1,1741.5,0,89,180.9,3202,66,2788.9,395.3,0,6.1,11.6,"Gaz naturel",14027.6,12286.1,1741.5,1512.9,1325.1,187.8,3184.3,2788.9,395.3,"Électricité",269.9,0,0,93.7,0,0,17.7,0,0,,,,,,,,,,,1606.6,1325.1,187.8,0,30.9,62.8,"Gaz naturel","Chaudière gaz à condensation 2001-2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée entre 2001 et 2015. Emetteur(s): radiateur bitube avec robinet thermostatique",12286.1,47.8,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",12286.1,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1741.5,1,47.8,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",0,,1741.5,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E0459473W","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,1,2739.1,20,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 303",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,3096.1,154,832.2,1900.3,0,85.5,278,1346.1,67,361.8,826.2,0,37.2,120.9,92.6,4,28.6,53.7,0,2.6,7.7,"Électricité",1346.1,361.8,826.2,413.1,111,253.6,92.6,28.6,53.7,,,,,,,,,,,,,,,,,,,,,413.1,111,253.6,0,11.4,37.1,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E1327293O","2025-04-29","2025-04-16","2025-04-16","2025-04-17","2035-04-15",,,,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","G","C","appartement",,"avant 1948","individuel","individuel",2.5,1,,1,,,,17,,"Légère","inférieur à 400m","H1c","69 Rue Molière 69003 Lyon","69","Rue Molière","Lyon","69003","69383","69","84","69383_4810_00069",843248.44,6519850.72,0.66,"adresse géocodée ban à l'adresse","69 RUE MOLIERE","LYON 03",69003,0,,,"202524655",,"insuffisant",0,0,0,0,0,95.3,2,7.2,51,0,0.6,3.9,30.6,"insuffisante","insuffisante","insuffisante",,,"très bonne","insuffisante",1.61,4515.6,727.6,0,728.5,0,179.9,0,11146.5,655,8274,2799.8,0,72.7,0,4846.3,285,3597.4,1217.3,0,31.6,0,365.5,21,284.2,79.1,0,2.2,0,"Électricité",4846.3,3597.4,1217.3,1076.3,799,270.4,365.5,284.2,79.1,,,,,,,,,,,,,,,,,,,,,1076.3,799,270.4,0,7,0,"Électricité","Radiateur électrique à accumulation","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Radiateur électrique à fluide caloporteur (modélisé comme un radiateur NFC, NF** et NF***) avec programmateur pièce par pièce (système individuel)",3597.4,17,,,"Radiateur électrique à accumulation","Électricité","chauffage","Electrique - Radiateur électrique à accumulation",3597.4,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 100 L",1217.3,1,17,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",100,,1217.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2469E2654877L","2025-04-29","2024-07-18","2024-07-22","2024-07-23","2034-07-21",,,"5RQEXFZAGPNN","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement individuel","E","B","appartement",,"avant 1948","individuel","individuel",2.9,1,,1,,,,36.4,,"Moyenne","inférieur à 400m","H1c","69 Cours Gambetta 69003 Lyon","69","Cours Gambetta","Lyon","69003","69383","69","84","69383_2985_00069",843989.62,6518643.84,0.72,"adresse géocodée ban à l'adresse","69 Cours Gambetta","Lyon",69003,0,,,"345760","Etage 5","moyen",1,0,0,0,0,80.1,6.8,32.1,0,0,1.2,12,28,"insuffisante","insuffisante",,"très bonne",,"très bonne","insuffisante",1.93,2983.4,961.7,0,1218.8,0,639.1,0,9996.8,274,6712.2,3128.8,0,155.8,0,4346.5,119,2918.4,1360.4,0,67.7,0,323.6,8,230.6,88.4,0,4.7,0,"Électricité",4346.5,2918.4,1360.4,981.6,659.1,307.2,323.6,230.6,88.4,,,,,,,,,,,,,,,,,,,,,981.6,659.1,307.2,0,15.3,0,"Électricité","Autres émetteurs à effet joule","installation individuelle","Autres émetteurs à effet joule","Installation de chauffage simple","Autres émetteurs à effet joule (système individuel) : convecteur ancien, IR salle d'eau",1661.4,20.1,,,"Autres émetteurs à effet joule","Électricité","chauffage","Electrique - Autres émetteurs à effet joule",1661.4,,,,,,"installation individuelle","Convecteur électrique NFC, NF** et NF***","Installation de chauffage simple","Convecteur électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",1256.9,16.4,,,"Convecteur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Convecteur électrique NFC, NF** et NF***",1256.9,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 75 L",1360.4,1,36.4,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",75,,1360.4,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E0459471U","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,1,2739.1,21.3,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 301",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,3227.3,151,903.2,1937.8,0,90.9,295.4,1403.2,66,392.7,842.5,0,39.5,128.4,96.7,4,31,54.8,0,2.7,8.2,"Électricité",1403.2,392.7,842.5,424,118.6,254.6,96.7,31,54.8,,,,,,,,,,,,,,,,,,,,,424,118.6,254.6,0,11.9,38.8,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E0459488L","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,1,2739.1,20.4,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 316",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,3140.1,153,856,1912.9,0,87.3,283.9,1365.3,66,372.2,831.7,0,38,123.4,94,4,29.4,54.1,0,2.6,7.9,"Électricité",1365.3,372.2,831.7,416.8,113.6,253.9,94,29.4,54.1,,,,,,,,,,,,,,,,,,,,,416.8,113.6,253.9,0,11.6,37.7,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E0459462L","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,1,2739.1,20.1,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 211",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,3108.7,154,839,1903.9,0,86.1,279.7,1351.6,67,364.8,827.8,0,37.4,121.6,93,4,28.8,53.8,0,2.6,7.8,"Électricité",1351.6,364.8,827.8,414.2,111.8,253.7,93,28.8,53.8,,,,,,,,,,,,,,,,,,,,,414.2,111.8,253.7,0,11.5,37.3,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2569E0459431G","2025-04-29","2025-01-19","2025-02-10","2025-02-11","2035-02-09",,"2569E0459407I",,,,,"DPE 3CL 2021 méthode logement",2.4,"dpe appartement généré à partir des données DPE immeuble","C","A","appartement",,"2006-2012","individuel","individuel",2.5,120,8,1,,0,2739.1,28.9,,"Moyenne","inférieur à 400m","H1c","69 Rue Feuillat 69008 Lyon","69","Rue Feuillat","Lyon","69008","69388","69","84","69388_2765_00069",845737.21,6517781.89,0.61,"adresse géocodée ban à l'adresse","69 Rue Feuillat","LYON 08",69008,0,,,"TLEF_2025_01_CARRE DES LUMIERES-74201","Lot 104",,,,,,,2543.5,79.7,283.4,110.9,48.3,0,463.5,1557.7,"très bonne","très bonne",,,"bonne","bonne","très bonne",0.26,54351.4,95737.7,0,105075.9,0,43549.8,0,4041.5,139,1347.8,2168,0,123.7,402,1757.2,60,586,942.6,0,53.8,174.8,122.5,4,46.3,61.3,0,3.7,11.2,"Électricité",1757.2,586,942.6,491.1,163.8,263.4,122.5,46.3,61.3,,,,,,,,,,,,,,,,,,,,,491.1,163.8,263.4,0,15,48.9,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur pièce par pièce (système individuel)",432.8,2739.1,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",432.8,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation horizontal",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation horizontal, contenance ballon 100 L",863.1,1,2739.1,"Non affecté",,,,"Ballon électrique à accumulation horizontal","Électricité","ecs","Electrique - Ballon électrique à accumulation horizontal",100,,863.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
